original,translated,reference,context_languages,strategy,bleu
Not enough memory.,Não há memória suficiente.,Memória insuficiente.,"VI,RU",LLAMA,10.682175159905848
Setting a value for this tag is unsupported!,Não há suporte para a função de atribuir um valor a este elemento!,Não há suporte à definição de um valor para esta etiqueta!,"VI,RU",LLAMA,14.949751774990691
"Too few components specified (need %d, found %d)
","Chamado para indicar que há muito poucos componentes (requisito %d, encontrados %d)","Muito poucos componentes especificados (precisa de %d, encontrou %d)
","VI,RU",LLAMA,16.753520397573755
"Numeric value expected
",Cómo posso inserir um valor numérico?,"Valor numérico esperado
","VI,RU",LLAMA,6.567274736060395
Internal error. Please contact <%s>.,Erro interno. Entre em contato com <%s>.,"Erro interno. Por favor, contate <%s>.","VI,RU",LLAMA,42.40125351805035
Not yet implemented!,Não foi possível realizar a tarefa!,Não implementado ainda!,"VI,RU",LLAMA,7.809849842300637
Warning; Too many components specified!,Cairi: insuficiente informação sobre o componente!,Aviso; Especificados componentes demais!,"VI,RU",LLAMA,5.522397783539471
Too much EXIF data (%i bytes). Only %i bytes are allowed.,Excepcional quantidade de dados EXIF (%i byte). Permite apenas %i byte.,Dados EXIF demais (%i bytes). Apenas %i bytes são permitidos.,"VI,RU",LLAMA,13.32358437599213
Could not write '%s' (%s).,Não é possível salvar '%s' (%s).,"Não foi possível escrever ""%s"" (%s).","VI,RU",LLAMA,32.80424072511114
Wrote file '%s'.,GHIUMA TIN %s.,"Escrever arquivo ""%s"".","VI,RU",LLAMA,15.848738972120703
EXIF entry '%s' ,Mục tin EXIF '%s',"Entrada EXIF ""%s""","VI,RU",LLAMA,9.652434877402245
"(0x%x, '%s') ","(0x%x, '%s') ","(0x%x, ""%s"") ","VI,RU",LLAMA,43.44371253135793
"exists in IFD '%s':
","đã tồn tại trong IFD ""%s"":","existe em IFD ""%s"":
","VI,RU",LLAMA,51.697315395717055
Adding entry...,Adicione o registro...,Adicionando entrada...,"VI,RU",LLAMA,30.213753973567677
IFD '%s' does not contain a tag '%s'!,IFD '%s' não possui nenhum elemento '%s'!,"IFD ""%s"" não contém uma etiqueta ""%s""!","VI,RU",LLAMA,4.286580497900372
Could not open '%s' (%s)!,Não é possível abrir '%s' (%s)!,"Não foi possível abrir ""%s"" (%s)!","VI,RU",LLAMA,35.72281085191041
Could not determine size of '%s' (%s).,Não é possível determinar o tamanho do arquivo '%s' (%s).,"Não foi possível determinar o tamanho de ""%s"" (%s).","VI,RU",LLAMA,40.325042950627804
Could not read '%s' (%s).,Não é possível ler o arquivo '%s' (%s).,"Não foi possível ler ""%s"" (%s)!","VI,RU",LLAMA,22.718709780542323
IFD '%s' does not contain tag '%s'.,IFD '%s' não possui o símbolo de fechamento '%s'.,"IFD ""%s"" não contém uma etiqueta ""%s"".","VI,RU",LLAMA,4.246549372656572
'%s' does not contain tag '%s'.,'%s' não possui o sinal '%s'.,"""%s"" não contém uma etiqueta ""%s""!","VI,RU",LLAMA,4.11236251403474
'%s' does not contain a thumbnail!,IFD '%s' não possui imagens de modelo exibidas!,"IFD ""%s"" não contém uma miniatura!","VI,RU",LLAMA,5.300156689756295
Could not open '%s' for writing (%s)!,Não é possível abrir '%s' para gravar (%s)!,"Não foi possível abrir ""%s"" para escrita (%s)!","VI,RU",LLAMA,31.124182233206028
EXIF tags in '%s':,Thêm EXIF tags no arquivo '%s'.,"Etiquetas EXIF em ""%s"":","VI,RU",LLAMA,5.669791110976001
"Unknown format or nonexistent MakerNote.
",Não é possível identificar o formato ou não há informação de MakerNote.,"Formato desconhecido ou MakerNote inexistente.
","VI,RU",LLAMA,4.065425428798724
"MakerNote does not contain any value.
",MakerNote não possui valor.,"MakerNote não contém qualquer valor.
","VI,RU",LLAMA,24.736929544091932
Unknown Tag,Sem identificação para o tag,Etiqueta desconhecida,"VI,RU",LLAMA,0.0
Unknown value,Valor insossobile,Valor desconhecido,"VI,RU",LLAMA,49.99999999999999
EXIF tags in '%s' ('%s' byte order):,Thẻ EXIF trong '%s' (thứ tự byte '%s'):,"Tags EXIF em ""%s"" (ordem de ""%s"" byte):","VI,RU",LLAMA,6.2915855898775845
Tag,Thẻ,Etiqueta,"VI,RU",LLAMA,0.0
Value,Valor,Valor,"VI,RU",LLAMA,100.00000000000004
EXIF data contains a thumbnail (%i bytes).,Dados EXIF contêm uma imagem de modelo (%i byte).,Dados EXIF contêm uma miniatura (%i bytes).,"VI,RU",LLAMA,31.170906522700683
"ThumbnailSize	%i
",Kích cỡ ảnh mẫu %i,"TamanhoMiniatura	%i
","VI,RU",LLAMA,16.233395773754953
Display software version,Hiện thị phiên bản phần mềm,Exiba a versão do software,"VI,RU",LLAMA,0.0
Show IDs instead of tag names,"Olá! Seja bem-vindo ao sistema de identificação por número. Por favor, informe o seu Número de Identificação (NIN) para continuar.",Mostra IDs em vez de nomes de etiquetas,"VI,RU",LLAMA,1.7179060012299232
Select tag,Escolha o tag,Seleciona uma etiqeuta,"VI,RU",LLAMA,0.0
tag,etiqueta,etiqueta,"VI,RU",LLAMA,100.00000000000004
Select IFD,Chose IFD,Seleciona IFD,"VI,RU",LLAMA,49.99999999999999
IFD,IFD,IFD,"VI,RU",LLAMA,100.00000000000004
