original,translated,reference,context_languages,strategy,bleu
Not enough memory.,Não há bento de memória suficiente.,Memória insuficiente.,"VI,ID",LLAMA,6.567274736060395
Setting a value for this tag is unsupported!,Não há suporte para a função de criar um valor para este token!,Não há suporte à definição de um valor para esta etiqueta!,"VI,ID",LLAMA,19.104081613647544
"Too few components specified (need %d, found %d)
","Chamado para indicar excesso de componentes definidos (requer %d, encontrou %d)","Muito poucos componentes especificados (precisa de %d, encontrou %d)
","VI,ID",LLAMA,40.712207755530656
"Numeric value expected
",Cần một giá trị bằng số,"Valor numérico esperado
","VI,ID",LLAMA,0.0
Internal error. Please contact <%s>.,Lỗi nội bộ. Hãy liên lạc với <%s>.,"Erro interno. Por favor, contate <%s>.","VI,ID",LLAMA,30.26643726685862
Not yet implemented!,Não foi possível executar!,Não implementado ainda!,"VI,ID",LLAMA,12.703318703865365
Warning; Too many components specified!,CANAL DE ALERTA: a quantidade de componentes é muito alta!,Aviso; Especificados componentes demais!,"VI,ID",LLAMA,4.02724819242185
Too much EXIF data (%i bytes). Only %i bytes are allowed.,Quá nhiều dữ liệu EXIF (%i byte). Chỉ cho phép %i byte.,Dados EXIF demais (%i bytes). Apenas %i bytes são permitidos.,"VI,ID",LLAMA,12.512236921161914
Could not write '%s' (%s).,Não é possível gravar '%s' (%s).,"Não foi possível escrever ""%s"" (%s).","VI,ID",LLAMA,32.80424072511114
Wrote file '%s'.,Giti para o arquivo '%s'.,"Escrever arquivo ""%s"".","VI,ID",LLAMA,7.267884212102741
EXIF entry '%s' ,Mục tin EXIF '%s',"Entrada EXIF ""%s""","VI,ID",LLAMA,9.652434877402245
"(0x%x, '%s') ","(0x%x, '%s') ","(0x%x, ""%s"") ","VI,ID",LLAMA,43.44371253135793
"exists in IFD '%s':
","está presente no IFD ""%s"":","existe em IFD ""%s"":
","VI,ID",LLAMA,58.73949094699213
Adding entry...,Adicione município...,Adicionando entrada...,"VI,ID",LLAMA,39.76353643835252
IFD '%s' does not contain a tag '%s'!,IFD '%s' não possui nenhum símbolo de interrupção '%s'!,"IFD ""%s"" não contém uma etiqueta ""%s""!","VI,ID",LLAMA,4.246549372656572
Could not open '%s' (%s)!,Não é possível abrir '%s' (%s)!,"Não foi possível abrir ""%s"" (%s)!","VI,ID",LLAMA,35.72281085191041
